,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
90,1.0,6.0,14.0,2.0,10.0,42.0,2.0,34.0,28.0,7.0,16.0,7.0,3.0,5.0,18.0,9.0,1.0,21.0,2.0,13.0,6.0,4.0,3.0,33.0,23.0,3.0,1.0,1.0,1.0,1.0,23.0,1.0,3.0,11.0,8.0,35.0,1.0,37.0,12.0,26.0,1.0,12.0,11.0,32.0,4.0,17.0,20.0,1.0,17.0,1.0,36.0,1.0,3.0,5.0,50.0,2.0,21.0,19.0,1.0,51.0,3.0,5.0,24.0,5.0,12.0,16.0,14.0,17.0,12.0,12.0,25.0,17.0,12.0,31.0,8.0,6.0,45.0,2.0,8.0,1.0,13.0,7.0,1.0,33.0,14.0,25.0,27.0,2.0,6.0,10.0,1.0,7.0,14.0,1.0,8.0,1.0,2.0,11.0,14.0,1.0,18.0,13.0,55.0,18.0,5.0,23.0,1.0,22.0,3.0,6.0,40.0,2.0,3.0,70.0,4.0,11.0,5.0,25.0,1.0,30.0,31.0,15.0,8.0,1.0,1.0,19.0,1.0,3.0,20.0,7.0,1.0,5.0,23.0,9.0,1.0,25.0,15.0,25.0,29.0,2.0,15.0,17.0,6.0,28.0,6.0,1.0,1.0,1.0,1.0,16.0,2.0,11.0,8.0,7.0,35.0,28.0,1.0,15.0,1.0,16.0,6.0,1.0,8.0,6.0,13.0,8.0,28.0,57.0,2.0,6.0,58.0,8.0,13.0,64.0,6.0,1.0,3.0,17.0,19.0,13.0,13.0,13.0,45.0,3.0,7.0,9.0,47.0,52.0,46.0,7.0,2.0,5.0,8.0,55.0,24.0,50.0,1.0,55.0,6.0,1.0
91,4.0,1.0,2.0,2.0,27.0,20.0,48.0,1.0,13.0,32.0,1.0,21.0,2.0,1.0,10.0,38.0,11.0,19.0,10.0,1.0,10.0,2.0,34.0,39.0,13.0,9.0,35.0,3.0,3.0,48.0,19.0,27.0,8.0,27.0,1.0,44.0,26.0,7.0,42.0,1.0,29.0,25.0,5.0,18.0,4.0,2.0,10.0,2.0,21.0,1.0,1.0,33.0,10.0,5.0,1.0,12.0,1.0,17.0,46.0,9.0,28.0,4.0,7.0,1.0,4.0,9.0,1.0,1.0,1.0,10.0,7.0,1.0,18.0,13.0,1.0,13.0,1.0,47.0,1.0,40.0,11.0,1.0,59.0,4.0,3.0,32.0,16.0,10.0,2.0,4.0,1.0,19.0,2.0,1.0,11.0,6.0,32.0,18.0,17.0,3.0,11.0,4.0,17.0,20.0,5.0,9.0,8.0,1.0,24.0,10.0,6.0,6.0,27.0,11.0,7.0,1.0,8.0,36.0,7.0,1.0,2.0,25.0,30.0,28.0,10.0,16.0,22.0,35.0,38.0,5.0,16.0,33.0,1.0,13.0,21.0,12.0,1.0,33.0,27.0,1.0,2.0,1.0,4.0,3.0,3.0,4.0,6.0,1.0,4.0,7.0,24.0,1.0,22.0,10.0,24.0,13.0,10.0,12.0,21.0,9.0,1.0,19.0,11.0,12.0,2.0,14.0,1.0,8.0,69.0,8.0,16.0,27.0,12.0,1.0,2.0,10.0,22.0,1.0,19.0,1.0,1.0,3.0,2.0,5.0,14.0,1.0,18.0,9.0,10.0,15.0,22.0,2.0,7.0,13.0,20.0,3.0,9.0,5.0,5.0,1.0
92,12.0,22.0,37.0,31.0,47.0,7.0,57.0,24.0,11.0,44.0,1.0,19.0,39.0,17.0,2.0,9.0,29.0,2.0,1.0,19.0,2.0,17.0,9.0,9.0,7.0,7.0,30.0,1.0,1.0,1.0,13.0,35.0,7.0,31.0,15.0,5.0,6.0,41.0,1.0,11.0,6.0,13.0,1.0,30.0,1.0,34.0,9.0,13.0,14.0,29.0,34.0,1.0,13.0,23.0,12.0,28.0,17.0,1.0,49.0,18.0,15.0,13.0,15.0,12.0,8.0,4.0,26.0,28.0,53.0,1.0,44.0,21.0,33.0,9.0,16.0,1.0,5.0,16.0,6.0,2.0,1.0,1.0,23.0,20.0,54.0,27.0,1.0,6.0,41.0,6.0,4.0,1.0,4.0,27.0,34.0,24.0,9.0,13.0,15.0,1.0,6.0,1.0,14.0,37.0,5.0,2.0,25.0,2.0,35.0,8.0,5.0,28.0,4.0,16.0,22.0,1.0,14.0,28.0,13.0,117.0,18.0,13.0,30.0,1.0,1.0,11.0,7.0,3.0,17.0,10.0,19.0,20.0,12.0,35.0,3.0,24.0,1.0,2.0,2.0,24.0,4.0,2.0,3.0,1.0,3.0,11.0,11.0,6.0,30.0,16.0,1.0,13.0,27.0,11.0,1.0,30.0,9.0,20.0,12.0,30.0,6.0,12.0,11.0,1.0,1.0,11.0,2.0,13.0,13.0,9.0,8.0,14.0,1.0,42.0,20.0,1.0,27.0,19.0,15.0,2.0,26.0,9.0,14.0,44.0,7.0,1.0,6.0,5.0,16.0,13.0,27.0,49.0,29.0,37.0,32.0,9.0,24.0,1.0,2.0,27.0
93,7.0,7.0,6.0,24.0,11.0,5.0,1.0,1.0,4.0,6.0,5.0,7.0,31.0,9.0,4.0,4.0,44.0,8.0,16.0,1.0,2.0,9.0,2.0,4.0,2.0,4.0,14.0,14.0,28.0,27.0,6.0,11.0,3.0,1.0,14.0,17.0,6.0,45.0,12.0,1.0,6.0,1.0,2.0,9.0,4.0,19.0,23.0,1.0,9.0,11.0,1.0,1.0,12.0,27.0,1.0,10.0,28.0,6.0,1.0,11.0,11.0,3.0,2.0,1.0,9.0,20.0,18.0,15.0,17.0,16.0,55.0,8.0,10.0,19.0,7.0,48.0,1.0,19.0,10.0,2.0,31.0,1.0,20.0,7.0,19.0,5.0,24.0,36.0,44.0,9.0,17.0,31.0,2.0,1.0,1.0,1.0,6.0,8.0,1.0,7.0,1.0,4.0,20.0,22.0,7.0,2.0,19.0,22.0,38.0,41.0,3.0,23.0,1.0,8.0,7.0,8.0,2.0,1.0,4.0,16.0,7.0,2.0,8.0,1.0,16.0,23.0,2.0,4.0,47.0,20.0,4.0,1.0,8.0,10.0,15.0,1.0,26.0,14.0,1.0,7.0,1.0,13.0,18.0,3.0,1.0,2.0,5.0,19.0,3.0,1.0,4.0,46.0,11.0,59.0,8.0,16.0,10.0,2.0,6.0,2.0,1.0,16.0,18.0,62.0,1.0,9.0,15.0,52.0,20.0,35.0,69.0,1.0,22.0,3.0,3.0,15.0,21.0,8.0,32.0,1.0,22.0,1.0,10.0,21.0,4.0,1.0,7.0,35.0,6.0,29.0,9.0,25.0,7.0,19.0,7.0,2.0,5.0,24.0,12.0,12.0
94,1.0,1.0,17.0,23.0,33.0,4.0,1.0,35.0,22.0,13.0,12.0,44.0,1.0,25.0,25.0,24.0,8.0,32.0,23.0,11.0,13.0,36.0,17.0,1.0,25.0,10.0,18.0,2.0,27.0,42.0,2.0,33.0,1.0,28.0,41.0,25.0,9.0,11.0,18.0,2.0,23.0,2.0,3.0,2.0,23.0,10.0,10.0,12.0,9.0,23.0,7.0,41.0,7.0,1.0,29.0,3.0,37.0,2.0,1.0,16.0,1.0,7.0,1.0,30.0,6.0,13.0,2.0,2.0,2.0,28.0,8.0,14.0,4.0,30.0,2.0,59.0,28.0,1.0,3.0,46.0,16.0,14.0,1.0,7.0,8.0,7.0,7.0,8.0,16.0,10.0,1.0,7.0,20.0,13.0,88.0,14.0,55.0,17.0,4.0,1.0,7.0,21.0,25.0,2.0,5.0,31.0,2.0,17.0,1.0,26.0,4.0,19.0,28.0,16.0,51.0,19.0,9.0,1.0,22.0,7.0,5.0,4.0,20.0,48.0,2.0,8.0,14.0,10.0,1.0,2.0,22.0,5.0,2.0,6.0,1.0,12.0,3.0,10.0,6.0,7.0,1.0,14.0,1.0,1.0,7.0,10.0,32.0,1.0,2.0,8.0,11.0,24.0,38.0,18.0,4.0,1.0,7.0,22.0,1.0,1.0,12.0,15.0,11.0,9.0,7.0,46.0,44.0,17.0,5.0,22.0,17.0,10.0,28.0,27.0,31.0,53.0,28.0,53.0,5.0,2.0,11.0,3.0,31.0,24.0,6.0,15.0,26.0,1.0,37.0,9.0,26.0,12.0,38.0,2.0,32.0,9.0,22.0,6.0,56.0,2.0
95,14.0,2.0,61.0,2.0,17.0,5.0,3.0,8.0,12.0,1.0,11.0,1.0,15.0,21.0,6.0,7.0,4.0,15.0,4.0,17.0,1.0,14.0,5.0,8.0,1.0,27.0,9.0,9.0,27.0,55.0,41.0,4.0,47.0,17.0,54.0,2.0,6.0,20.0,34.0,25.0,4.0,21.0,6.0,5.0,10.0,2.0,1.0,25.0,11.0,5.0,3.0,12.0,9.0,3.0,11.0,1.0,88.0,19.0,20.0,22.0,8.0,22.0,1.0,36.0,17.0,10.0,10.0,9.0,6.0,3.0,67.0,20.0,6.0,1.0,12.0,4.0,32.0,21.0,4.0,1.0,2.0,7.0,4.0,26.0,18.0,61.0,1.0,1.0,10.0,2.0,1.0,1.0,2.0,18.0,2.0,14.0,8.0,2.0,12.0,36.0,17.0,8.0,10.0,1.0,51.0,71.0,25.0,46.0,8.0,9.0,3.0,21.0,2.0,2.0,24.0,1.0,2.0,19.0,27.0,9.0,8.0,6.0,26.0,9.0,2.0,9.0,17.0,52.0,11.0,6.0,5.0,1.0,15.0,12.0,4.0,2.0,5.0,1.0,12.0,25.0,3.0,12.0,47.0,6.0,9.0,11.0,4.0,5.0,9.0,23.0,43.0,15.0,1.0,19.0,3.0,2.0,11.0,5.0,1.0,8.0,19.0,26.0,35.0,6.0,23.0,4.0,5.0,1.0,17.0,46.0,14.0,8.0,18.0,14.0,20.0,39.0,2.0,10.0,4.0,4.0,13.0,11.0,19.0,4.0,12.0,30.0,11.0,2.0,87.0,40.0,10.0,6.0,37.0,17.0,35.0,13.0,7.0,24.0,6.0,16.0
96,4.0,2.0,8.0,4.0,20.0,1.0,42.0,1.0,10.0,9.0,34.0,10.0,31.0,4.0,3.0,16.0,16.0,9.0,3.0,6.0,3.0,11.0,5.0,3.0,14.0,3.0,25.0,10.0,1.0,16.0,22.0,1.0,20.0,8.0,20.0,2.0,2.0,62.0,1.0,32.0,2.0,37.0,8.0,14.0,26.0,1.0,6.0,9.0,34.0,34.0,1.0,12.0,13.0,1.0,2.0,27.0,15.0,11.0,15.0,1.0,11.0,1.0,18.0,10.0,6.0,22.0,8.0,31.0,22.0,14.0,1.0,4.0,7.0,39.0,6.0,3.0,21.0,58.0,12.0,16.0,20.0,16.0,1.0,10.0,22.0,2.0,3.0,43.0,4.0,2.0,30.0,49.0,43.0,9.0,4.0,9.0,31.0,58.0,17.0,1.0,32.0,19.0,82.0,29.0,8.0,2.0,5.0,43.0,14.0,1.0,1.0,13.0,18.0,17.0,13.0,46.0,5.0,4.0,31.0,49.0,32.0,1.0,51.0,12.0,16.0,11.0,37.0,4.0,30.0,27.0,16.0,22.0,10.0,2.0,41.0,31.0,6.0,5.0,10.0,83.0,14.0,22.0,12.0,4.0,50.0,6.0,1.0,3.0,2.0,3.0,1.0,19.0,9.0,20.0,24.0,6.0,1.0,22.0,3.0,18.0,4.0,5.0,5.0,7.0,29.0,9.0,4.0,21.0,11.0,40.0,40.0,66.0,16.0,3.0,1.0,51.0,16.0,23.0,14.0,2.0,59.0,13.0,19.0,4.0,14.0,2.0,16.0,20.0,16.0,1.0,42.0,3.0,35.0,13.0,50.0,8.0,30.0,3.0,19.0,3.0
97,2.0,15.0,21.0,12.0,8.0,9.0,2.0,1.0,3.0,5.0,13.0,21.0,1.0,6.0,3.0,28.0,24.0,34.0,53.0,1.0,16.0,16.0,1.0,4.0,20.0,9.0,1.0,36.0,11.0,2.0,24.0,8.0,1.0,4.0,6.0,8.0,41.0,28.0,15.0,22.0,22.0,1.0,29.0,7.0,9.0,4.0,33.0,17.0,4.0,4.0,31.0,8.0,15.0,2.0,4.0,24.0,9.0,4.0,19.0,30.0,4.0,2.0,11.0,10.0,3.0,13.0,87.0,63.0,5.0,2.0,13.0,1.0,2.0,5.0,21.0,10.0,11.0,7.0,67.0,47.0,3.0,25.0,28.0,9.0,17.0,19.0,7.0,34.0,3.0,17.0,1.0,80.0,27.0,14.0,6.0,2.0,12.0,56.0,1.0,61.0,29.0,1.0,25.0,12.0,13.0,2.0,65.0,7.0,4.0,36.0,2.0,2.0,8.0,46.0,1.0,8.0,15.0,16.0,13.0,1.0,3.0,41.0,3.0,20.0,16.0,40.0,5.0,2.0,1.0,17.0,38.0,3.0,35.0,5.0,28.0,5.0,3.0,12.0,5.0,5.0,14.0,14.0,9.0,19.0,6.0,16.0,35.0,4.0,13.0,16.0,3.0,17.0,3.0,2.0,2.0,5.0,1.0,35.0,22.0,1.0,3.0,5.0,19.0,13.0,35.0,6.0,8.0,9.0,32.0,45.0,5.0,8.0,17.0,5.0,36.0,43.0,2.0,15.0,38.0,28.0,9.0,34.0,36.0,16.0,29.0,3.0,18.0,8.0,93.0,17.0,29.0,38.0,10.0,6.0,6.0,7.0,2.0,12.0,9.0,39.0
98,3.0,51.0,32.0,9.0,51.0,18.0,19.0,8.0,48.0,2.0,2.0,4.0,5.0,53.0,9.0,1.0,22.0,14.0,5.0,1.0,13.0,21.0,1.0,14.0,19.0,19.0,23.0,9.0,37.0,19.0,1.0,11.0,43.0,15.0,2.0,17.0,1.0,6.0,13.0,20.0,10.0,2.0,4.0,2.0,10.0,6.0,15.0,6.0,7.0,41.0,23.0,2.0,5.0,70.0,23.0,30.0,3.0,33.0,17.0,14.0,33.0,36.0,24.0,1.0,22.0,3.0,7.0,1.0,21.0,3.0,9.0,10.0,9.0,1.0,6.0,5.0,14.0,1.0,43.0,1.0,7.0,79.0,31.0,5.0,13.0,23.0,6.0,5.0,2.0,51.0,3.0,14.0,3.0,43.0,3.0,1.0,8.0,26.0,5.0,2.0,4.0,2.0,35.0,2.0,23.0,9.0,7.0,24.0,18.0,54.0,13.0,1.0,2.0,6.0,10.0,18.0,9.0,7.0,5.0,4.0,8.0,8.0,2.0,8.0,15.0,11.0,50.0,115.0,19.0,69.0,75.0,8.0,2.0,20.0,13.0,5.0,28.0,14.0,39.0,67.0,16.0,22.0,18.0,7.0,1.0,6.0,21.0,5.0,1.0,16.0,13.0,2.0,16.0,24.0,7.0,14.0,3.0,83.0,4.0,6.0,8.0,45.0,7.0,5.0,8.0,1.0,1.0,22.0,1.0,52.0,6.0,5.0,5.0,11.0,22.0,23.0,10.0,18.0,51.0,5.0,3.0,2.0,10.0,1.0,38.0,43.0,6.0,11.0,48.0,7.0,24.0,10.0,1.0,5.0,15.0,32.0,40.0,8.0,13.0,6.0
99,3.0,19.0,13.0,33.0,12.0,1.0,1.0,5.0,5.0,46.0,34.0,3.0,11.0,26.0,12.0,1.0,45.0,11.0,6.0,13.0,26.0,5.0,2.0,9.0,5.0,49.0,16.0,10.0,15.0,3.0,7.0,23.0,5.0,4.0,54.0,26.0,25.0,46.0,10.0,2.0,22.0,1.0,41.0,4.0,1.0,1.0,1.0,9.0,26.0,14.0,2.0,26.0,23.0,19.0,2.0,17.0,13.0,6.0,4.0,2.0,20.0,7.0,18.0,58.0,38.0,11.0,41.0,15.0,28.0,24.0,28.0,7.0,2.0,27.0,14.0,3.0,17.0,9.0,139.0,14.0,11.0,25.0,50.0,32.0,9.0,2.0,2.0,8.0,30.0,10.0,58.0,4.0,1.0,6.0,43.0,63.0,15.0,23.0,41.0,3.0,6.0,1.0,6.0,10.0,1.0,47.0,39.0,11.0,17.0,44.0,16.0,7.0,21.0,2.0,2.0,32.0,14.0,36.0,42.0,21.0,11.0,14.0,9.0,25.0,4.0,17.0,1.0,40.0,10.0,13.0,72.0,4.0,7.0,18.0,2.0,20.0,28.0,32.0,6.0,19.0,1.0,5.0,69.0,1.0,2.0,2.0,60.0,3.0,1.0,19.0,20.0,15.0,18.0,2.0,18.0,3.0,3.0,2.0,15.0,96.0,8.0,17.0,6.0,3.0,49.0,13.0,15.0,1.0,1.0,2.0,18.0,7.0,14.0,1.0,3.0,22.0,3.0,2.0,1.0,2.0,24.0,6.0,24.0,21.0,6.0,22.0,8.0,12.0,27.0,17.0,4.0,3.0,6.0,9.0,26.0,15.0,3.0,21.0,19.0,3.0
100,24.0,34.0,5.0,45.0,21.0,8.0,27.0,10.0,11.0,45.0,32.0,33.0,8.0,2.0,10.0,21.0,5.0,26.0,8.0,2.0,15.0,41.0,3.0,1.0,8.0,11.0,2.0,44.0,5.0,8.0,73.0,11.0,22.0,46.0,2.0,14.0,1.0,3.0,47.0,17.0,7.0,36.0,4.0,26.0,4.0,12.0,32.0,24.0,8.0,1.0,34.0,1.0,38.0,3.0,2.0,21.0,2.0,1.0,18.0,26.0,22.0,12.0,25.0,15.0,7.0,7.0,19.0,13.0,6.0,4.0,3.0,1.0,1.0,4.0,2.0,1.0,33.0,3.0,13.0,17.0,5.0,1.0,1.0,14.0,14.0,3.0,17.0,21.0,3.0,17.0,3.0,12.0,40.0,6.0,38.0,16.0,13.0,3.0,2.0,61.0,18.0,14.0,13.0,28.0,2.0,8.0,19.0,12.0,24.0,6.0,2.0,55.0,1.0,20.0,8.0,6.0,20.0,6.0,4.0,10.0,16.0,39.0,36.0,9.0,19.0,7.0,6.0,32.0,4.0,30.0,6.0,40.0,16.0,16.0,9.0,36.0,55.0,2.0,14.0,15.0,2.0,2.0,42.0,55.0,14.0,29.0,3.0,5.0,32.0,20.0,17.0,11.0,31.0,1.0,29.0,33.0,58.0,3.0,2.0,18.0,1.0,31.0,13.0,22.0,46.0,25.0,10.0,17.0,9.0,20.0,21.0,11.0,14.0,15.0,6.0,19.0,21.0,14.0,18.0,6.0,2.0,23.0,20.0,17.0,9.0,6.0,28.0,13.0,10.0,14.0,6.0,19.0,32.0,3.0,16.0,16.0,4.0,21.0,27.0,25.0
101,21.0,9.0,2.0,48.0,2.0,57.0,16.0,19.0,2.0,20.0,27.0,18.0,1.0,3.0,30.0,8.0,1.0,4.0,25.0,10.0,23.0,16.0,38.0,5.0,24.0,5.0,28.0,5.0,44.0,1.0,1.0,8.0,5.0,6.0,30.0,1.0,13.0,30.0,9.0,18.0,15.0,11.0,7.0,4.0,5.0,24.0,5.0,2.0,2.0,1.0,21.0,13.0,38.0,2.0,5.0,11.0,29.0,7.0,10.0,3.0,87.0,31.0,34.0,11.0,1.0,10.0,13.0,38.0,2.0,6.0,20.0,16.0,3.0,30.0,7.0,1.0,2.0,4.0,4.0,21.0,13.0,11.0,35.0,4.0,24.0,97.0,9.0,8.0,2.0,4.0,3.0,2.0,13.0,2.0,5.0,5.0,2.0,25.0,2.0,27.0,11.0,17.0,7.0,19.0,21.0,1.0,12.0,21.0,33.0,55.0,7.0,10.0,8.0,25.0,9.0,14.0,10.0,8.0,4.0,4.0,2.0,37.0,14.0,53.0,5.0,2.0,34.0,23.0,2.0,11.0,16.0,4.0,28.0,34.0,5.0,4.0,12.0,3.0,13.0,16.0,3.0,12.0,1.0,3.0,3.0,3.0,22.0,4.0,25.0,17.0,7.0,12.0,11.0,42.0,8.0,19.0,6.0,2.0,40.0,11.0,6.0,3.0,1.0,11.0,5.0,15.0,22.0,12.0,12.0,39.0,48.0,35.0,5.0,22.0,2.0,7.0,2.0,4.0,3.0,18.0,1.0,15.0,3.0,32.0,10.0,12.0,13.0,26.0,7.0,25.0,27.0,3.0,3.0,6.0,13.0,6.0,11.0,22.0,27.0,6.0
102,20.0,22.0,30.0,41.0,4.0,35.0,32.0,6.0,21.0,30.0,8.0,14.0,8.0,12.0,51.0,38.0,12.0,26.0,14.0,8.0,21.0,15.0,9.0,14.0,26.0,7.0,43.0,7.0,14.0,10.0,3.0,4.0,3.0,48.0,24.0,37.0,5.0,16.0,43.0,3.0,7.0,4.0,42.0,3.0,12.0,1.0,9.0,11.0,2.0,10.0,59.0,27.0,84.0,11.0,3.0,8.0,82.0,1.0,40.0,5.0,30.0,7.0,28.0,4.0,64.0,10.0,2.0,30.0,14.0,1.0,24.0,17.0,3.0,48.0,1.0,12.0,3.0,7.0,4.0,13.0,67.0,19.0,3.0,6.0,12.0,38.0,16.0,10.0,10.0,7.0,8.0,36.0,55.0,11.0,7.0,24.0,1.0,26.0,13.0,11.0,6.0,23.0,10.0,8.0,3.0,17.0,25.0,2.0,9.0,18.0,1.0,33.0,4.0,7.0,9.0,45.0,3.0,19.0,7.0,17.0,7.0,9.0,9.0,1.0,8.0,33.0,9.0,37.0,9.0,3.0,1.0,42.0,6.0,5.0,17.0,14.0,10.0,22.0,10.0,4.0,23.0,23.0,8.0,9.0,43.0,33.0,7.0,24.0,1.0,15.0,2.0,2.0,17.0,10.0,66.0,3.0,40.0,4.0,1.0,6.0,32.0,2.0,22.0,14.0,3.0,39.0,9.0,8.0,8.0,3.0,20.0,16.0,45.0,12.0,16.0,14.0,16.0,2.0,97.0,6.0,12.0,90.0,14.0,24.0,23.0,30.0,42.0,30.0,56.0,15.0,19.0,1.0,25.0,1.0,3.0,5.0,10.0,10.0,21.0,22.0
103,8.0,1.0,22.0,5.0,12.0,9.0,10.0,29.0,34.0,16.0,12.0,18.0,3.0,39.0,4.0,20.0,26.0,18.0,30.0,9.0,5.0,32.0,7.0,15.0,12.0,45.0,1.0,10.0,23.0,7.0,39.0,66.0,14.0,7.0,24.0,5.0,32.0,6.0,16.0,1.0,6.0,5.0,24.0,10.0,4.0,39.0,9.0,19.0,5.0,2.0,5.0,11.0,51.0,41.0,23.0,20.0,8.0,25.0,6.0,1.0,4.0,3.0,1.0,28.0,2.0,11.0,12.0,16.0,5.0,30.0,37.0,6.0,108.0,24.0,6.0,43.0,14.0,17.0,17.0,28.0,14.0,3.0,13.0,52.0,2.0,18.0,31.0,5.0,4.0,4.0,43.0,58.0,56.0,7.0,10.0,4.0,21.0,18.0,13.0,12.0,13.0,9.0,6.0,17.0,2.0,3.0,3.0,56.0,4.0,8.0,13.0,3.0,14.0,4.0,1.0,17.0,7.0,5.0,26.0,21.0,4.0,1.0,6.0,9.0,2.0,38.0,11.0,14.0,3.0,48.0,37.0,11.0,30.0,54.0,2.0,9.0,5.0,45.0,14.0,5.0,15.0,20.0,6.0,4.0,1.0,36.0,10.0,26.0,25.0,20.0,13.0,1.0,6.0,1.0,45.0,2.0,25.0,38.0,29.0,13.0,6.0,21.0,5.0,62.0,4.0,15.0,39.0,9.0,11.0,6.0,1.0,22.0,17.0,42.0,3.0,16.0,20.0,33.0,16.0,17.0,2.0,13.0,7.0,21.0,13.0,2.0,6.0,13.0,9.0,11.0,27.0,50.0,24.0,17.0,13.0,2.0,22.0,4.0,41.0,12.0
104,23.0,3.0,33.0,11.0,10.0,21.0,29.0,17.0,9.0,11.0,8.0,48.0,6.0,14.0,25.0,30.0,7.0,21.0,3.0,39.0,49.0,17.0,19.0,5.0,11.0,4.0,8.0,17.0,20.0,5.0,20.0,13.0,5.0,20.0,7.0,2.0,25.0,2.0,17.0,1.0,23.0,3.0,19.0,15.0,21.0,32.0,17.0,10.0,7.0,14.0,39.0,34.0,3.0,11.0,15.0,2.0,11.0,23.0,15.0,18.0,2.0,9.0,14.0,29.0,2.0,23.0,5.0,5.0,37.0,35.0,2.0,35.0,5.0,21.0,9.0,2.0,23.0,5.0,2.0,14.0,11.0,12.0,4.0,10.0,65.0,56.0,38.0,26.0,9.0,6.0,6.0,28.0,4.0,11.0,1.0,6.0,20.0,88.0,16.0,12.0,5.0,3.0,17.0,3.0,7.0,20.0,54.0,16.0,2.0,20.0,18.0,7.0,1.0,28.0,7.0,6.0,16.0,2.0,24.0,17.0,28.0,9.0,27.0,9.0,18.0,13.0,9.0,6.0,13.0,8.0,3.0,9.0,4.0,15.0,8.0,7.0,5.0,3.0,15.0,18.0,3.0,31.0,33.0,51.0,1.0,4.0,20.0,7.0,1.0,32.0,38.0,4.0,2.0,16.0,34.0,36.0,3.0,4.0,6.0,13.0,12.0,5.0,2.0,2.0,10.0,50.0,4.0,6.0,4.0,21.0,37.0,5.0,38.0,3.0,11.0,1.0,6.0,39.0,22.0,12.0,10.0,62.0,21.0,2.0,5.0,5.0,5.0,10.0,34.0,10.0,3.0,14.0,6.0,9.0,9.0,19.0,13.0,27.0,10.0,8.0
105,9.0,5.0,43.0,31.0,4.0,23.0,15.0,28.0,64.0,42.0,4.0,10.0,2.0,21.0,37.0,4.0,23.0,32.0,18.0,12.0,10.0,2.0,10.0,26.0,12.0,8.0,26.0,21.0,5.0,16.0,18.0,7.0,55.0,51.0,2.0,24.0,19.0,12.0,32.0,2.0,7.0,19.0,5.0,3.0,69.0,24.0,4.0,8.0,2.0,27.0,39.0,8.0,6.0,19.0,2.0,15.0,2.0,3.0,2.0,51.0,1.0,8.0,6.0,9.0,9.0,20.0,30.0,8.0,4.0,1.0,15.0,4.0,1.0,8.0,9.0,8.0,33.0,8.0,6.0,23.0,24.0,13.0,16.0,2.0,77.0,32.0,6.0,1.0,47.0,2.0,16.0,1.0,45.0,3.0,10.0,12.0,20.0,22.0,7.0,13.0,9.0,2.0,9.0,12.0,24.0,1.0,8.0,56.0,2.0,17.0,6.0,70.0,4.0,7.0,6.0,2.0,10.0,33.0,27.0,3.0,11.0,7.0,28.0,18.0,21.0,70.0,4.0,10.0,46.0,23.0,13.0,1.0,3.0,2.0,10.0,14.0,6.0,3.0,11.0,29.0,45.0,8.0,4.0,9.0,3.0,5.0,23.0,6.0,11.0,16.0,24.0,36.0,1.0,27.0,3.0,2.0,13.0,21.0,11.0,17.0,2.0,9.0,10.0,91.0,11.0,39.0,52.0,34.0,12.0,27.0,21.0,27.0,9.0,24.0,20.0,1.0,1.0,8.0,23.0,4.0,8.0,6.0,7.0,20.0,1.0,23.0,24.0,4.0,4.0,3.0,1.0,6.0,11.0,11.0,21.0,46.0,12.0,18.0,3.0,14.0
